image_path,final_caption
../data/chatheads/3708.png,"Snailneck: Goblin, male, a beard, a mask, glasses, a cape, found in Lumbridge watermill"
../data/chatheads/3711.png,"Sneaky undead fowl: Bird, a helmet, glasses, found in Farm west of Port Phasmatys"
../data/chatheads/3715.png,"Snowball champion: Human, male, a beard, a helmet, glasses, found in ? (edit)"
../data/chatheads/3716.png,"Snowflake: Troll, female, a goatee, a mask, found in Weiss"
../data/chatheads/3719.png,"Soar Leader Pitri: Human, a beard, a crown, glasses, found in Hunters' Guild"
../data/chatheads/3720.png,"Sol Heredit: male, a beard, red hair, a helmet, glasses, found in Fortis Colosseum"
../data/chatheads/3721.png,"Soldier: Human, female, glasses, found in Battlefront"
../data/chatheads/3722.png,"Soldier: Human, male, a beard, glasses, found in Burthorpe"
../data/chatheads/3724.png,"Soldier: a beard, red hair, a hat, glasses, found in Chasm of Fire entrance"
../data/chatheads/3725.png,"Soldier: Human, male, brown hair, glasses, found in Death Plateau (south)"
../data/chatheads/3726.png,"Soldier: Human, male, a beard, a helmet, glasses, found in Northern Ocean"
../data/chatheads/3728.png,"Soldier: Human, male, a beard, a helmet, glasses, found in Shayzien"
../data/chatheads/3729.png,"Soldier: Human, male, a beard, a hat, glasses, found in Lizardman Canyon"
../data/chatheads/3732.png,"Soldier: Human, male, a beard, a helmet, glasses, found in Shayzien"
../data/chatheads/3734.png,"Soldier: Human, female, found in The Cloak and Stagger"
../data/chatheads/3735.png,"Solihib: Monkey, male, a mask, glasses, found in Marim"
../data/chatheads/3736.png,"Solztun: Ghost, male, a goatee, a hat, found in Stronghold of Security (bottom level)"
../data/chatheads/3737.png,"Sonalo: Dwarf, a beard, found in Cam Torum"
../data/chatheads/3739.png,"Sophanem Guard: Human, female, unnatural hair, a helmet, glasses, found in Sophanem"
../data/chatheads/3740.png,"Sophia Hughes: Human, female, found in Kourend Castle"
../data/chatheads/3741.png,"Sorceress: Human, female, a goatee, glasses, a cape, found in Al Kharid"
../data/chatheads/3742.png,"Sorcha: Pixie, female, glasses, found in Diango's Workshop"
../data/chatheads/3743.png,"Sorin: Human, male, found in Burgh de Rott"
../data/chatheads/3744.png,"Sorrn: Gnome, male"
../data/chatheads/3746.png,"Soup: a mustache, a hat, glasses, found in Sailing training"
../data/chatheads/3748.png,"Spang: Gnome, male, a helmet, found in Tree Gnome Stronghold"
../data/chatheads/3751.png,"Spectator: Vampyre, male, found in West Darkmeyer"
../data/chatheads/3752.png,"Spectator: Human, male, a beard, glasses, found in Fight Arena"
../data/chatheads/3753.png,"Spencer Brentwood: Human, male, a mustache, a helmet, glasses, found in The Zenith"
../data/chatheads/3754.png,"Sphinx: Sphinx, female, glasses, found in Sophanem"
../data/chatheads/3755.png,"Spice Merchant: glasses, found in Civitas illa Fortis"
../data/chatheads/3756.png,"Spice seller: Human, male, a beard, brown hair, glasses, found in East Ardougne"
../data/chatheads/3760.png,"Spike: female, glasses, found in Outer Fortis"
../data/chatheads/3764.png,"Spirit: a goatee, a mask, found in Rimmington church crypt"
../data/chatheads/3765.png,"Spirit Angler: Human, male, a goatee, a helmet, glasses, found in Ruins of Unkah"
../data/chatheads/3766.png,"Spirit Angler: Human, male, a goatee, brown hair, a hat, glasses, found in Ruins of Unkah"
../data/chatheads/3767.png,"Spirit of Scorpius: Ghost, male, a goatee, unnatural hair, a hat, found in Grave of Scorpius , south-west of Ardougne"
../data/chatheads/3768.png,"Spirit of Zadimus: Ghost, male, unnatural hair, a helmet, glasses, found in Tai Bwo Wannai , when burying Zadimus corpse ."
../data/chatheads/3770.png,"Spit goblin: Dorgeshuun, male, a mask, glasses, found in Southern Dorgesh-Kaan"
../data/chatheads/3775.png,"Spotter Virginia: Human, female, brown hair, a helmet, glasses, found in Before hiring: Ruins of Unkah After hiring: The Pandemonium"
../data/chatheads/3776.png,"Spria: Human, female, black hair, a hood, found in Draynor Village"
../data/chatheads/3778.png,"'Squawking' Steve Beanie: Human, male, a goatee, glasses, found in The Pandemonium"
../data/chatheads/3779.png,"Squire: Human, male, a beard, a helmet, glasses, found in White Knights' Castle"
../data/chatheads/3780.png,"Squire: Human, male, a beard, a helmet, glasses, found in Camelot castle"
../data/chatheads/3781.png,"Squire: Human, male, a beard, glasses, found in Civitas illa Fortis"
../data/chatheads/3782.png,"Squire: Human, male, a beard, a helmet, glasses, found in White Knights' Castle Crypt"
../data/chatheads/3783.png,"Squire (Intermediate): Human, male, a beard, glasses, found in Void Knight Outpost boat"
../data/chatheads/3784.png,"Squire (Novice): Human, female, brown hair, glasses, found in Void Knights' Outpost boat"
../data/chatheads/3785.png,"Squire (Veteran): Human, female, found in Void Knight Outpost boat"
../data/chatheads/3786.png,"Squire: Human, female, found in Void Knight Outpost"
../data/chatheads/3787.png,"Squire: Human, male, a beard, found in Void Knight Outpost"
../data/chatheads/3788.png,"Squire: Human, male, a beard, glasses, found in Void Knights' Outpost"
../data/chatheads/3789.png,"Squire: Human, male, glasses, found in Void Knight Outpost"
../data/chatheads/3790.png,"Squire: Human, male, a goatee, brown hair, a mask, glasses, found in Void Knight Outpost"
../data/chatheads/3791.png,"Squire: Human, male, a beard, found in Void Knight Outpost"
../data/chatheads/3793.png,"Squirrel: Squirrel, a goatee, brown hair, a crown, glasses, found in Fossil Island"
../data/chatheads/3794.png,"Squirrel: Troll, male, a goatee, a mask, glasses, found in Weiss"
../data/chatheads/3798.png,"Sraracha: Temple Spider, a goatee, a mask, glasses, found in Sarachnis"
../data/chatheads/3800.png,"Stanford: Human, male, a beard, glasses, found in Sinclair Mansion"
../data/chatheads/3801.png,"Stankers: Dwarf, male, a beard, a helmet, glasses, found in Coal Trucks"
../data/chatheads/3802.png,"Star Sprite: Star sprite, a mustache, a mask, glasses"
../data/chatheads/3804.png,"Steve: Human, male, unnatural hair, glasses, found in Stronghold Slayer Cave entrance"
../data/chatheads/3805.png,"'Sticky' Sanders: Human, male, a goatee, a helmet, glasses, found in Lady Zay"
../data/chatheads/3807.png,"Stonemason: Dwarf, male, a beard, a hat, glasses, found in Keldagrim"
../data/chatheads/3808.png,"Stonemason: Human, male, a beard, brown hair, a hat, glasses, found in Sophanem"
../data/chatheads/3812.png,"Stradius: Human, male, a beard, a helmet, glasses, found in Villa Lucens"
../data/chatheads/3816.png,"Strange Old Man: Human, male, a beard, unnatural hair, glasses, found in Barrows"
../data/chatheads/3819.png,"Stranger: Werewolf, male, a beard, brown hair, glasses, found in Hair of the Dog Tavern"
../data/chatheads/3820.png,"Straven: Human, male, found in South-east Varrock"
../data/chatheads/3826.png,"Street urchin: Human, male, found in Pollnivneach"
../data/chatheads/3827.png,"Strisath: Dragonkin, a goatee, a helmet, glasses, a cape, found in Lithkren Vault (cutscene)"
../data/chatheads/3828.png,"Strolgrum: Dwarf, male, found in World Wildlife Fund conservation area"
../data/chatheads/3829.png,"Strong catalytic guardian: Rune guardian, a goatee, a hat, glasses, found in Temple of the Eye"
../data/chatheads/3830.png,"Strong elemental guardian: Rune guardian, a goatee, a hat, glasses, found in Temple of the Eye"
../data/chatheads/3831.png,"Strong Ronny: Werewolf, male, found in Sisterhood Sanctuary"
../data/chatheads/3833.png,"Student: Human, male, blonde hair, glasses, found in Digsite"
../data/chatheads/3834.png,"Stuliette: Dwarf, female, a beard, a hat, glasses, found in Mount Quidamortem"
../data/chatheads/3835.png,"Stumpy: Dwarf, male, a beard, glasses, found in Blast Furnace"
../data/chatheads/3837.png,"Styrmir: Human, male, a beard, a mask, found in Rellekka Longhall Bar"
../data/chatheads/3838.png,"Sue: a mustache, unnatural hair, a helmet, glasses, found in Locus Oasis"
../data/chatheads/3839.png,"Sulisal: Human, male, a mustache, black hair, a helmet, glasses, found in Kastori"
../data/chatheads/3843.png,"Sune: Dwarf, male, a beard, a helmet, glasses, found in Keldagrim"
../data/chatheads/3849.png,"Supervisor Lalo: Human, male, a beard, a helmet, glasses, found in Alchemical Society lab"
../data/chatheads/3851.png,"Supreme Commander: Dwarf, male, a beard, glasses, found in Keldagrim"
../data/chatheads/3852.png,"Surgeon General Tafani: Human, female, brown hair, a hat, found in Emir's Arena"
../data/chatheads/3854.png,"Surok Magis: Human, male, a beard, a hat, glasses, found in Varrock Palace Library"
../data/chatheads/3855.png,"Survival Expert: Human, female, brown hair, found in Tutorial Island"
../data/chatheads/3856.png,"Suspect: Human, female, red hair, found in Evil twin"
../data/chatheads/3857.png,"Suspicious crate: Unknown, a helmet, glasses, found in Al Kharid"
../data/chatheads/3858.png,"Suspicious outsider: a hood, glasses, found in Draynor Village"
../data/chatheads/3859.png,"Suzie: Human, female, red hair, a hat, found in Varrock"
../data/chatheads/3860.png,"Svidi: Human, male, found in East of Rellekka"
../data/chatheads/3863.png,"Swamp Priest: Human, male, a goatee, a mask, glasses, found in Xeric's Shrine"
../data/chatheads/3870.png,"Swensen the Navigator: Human, male, a beard, found in Rellekka"
../data/chatheads/3871.png,"Sylas: Human, male, a beard, a hat, glasses, found in Taverley"
../data/chatheads/3872.png,"Sylvia: Human, female, brown hair, found in Blue Moon Inn"
../data/chatheads/3873.png,"Taala: Dwarf, female, a beard, brown hair, a helmet, found in Darkfrost base camp"
../data/chatheads/3874.png,"Tabbitha: Human, female, a beard, a helmet, glasses, a cape, found in Blue Moon Inn"
../data/chatheads/3876.png,"Taiman: Human, male, a goatee, a helmet, glasses, found in Ruins of Unkah"
../data/chatheads/3878.png,"Tamayu: Human, male, a helmet, glasses, found in Tai Bwo Wannai village"
../data/chatheads/3879.png,"Tamble: Gnome, male, a helmet, found in Tree Gnome Stronghold"
../data/chatheads/3880.png,"Tangleroot: Ent, a helmet, glasses, found in Farming training"
../data/chatheads/3882.png,"Tanner: Human, male, brown hair, glasses, found in Crafting Guild"
../data/chatheads/3883.png,"Tanya: Human, female, brown hair, glasses, found in Ruins of Uzer"
../data/chatheads/3884.png,"Tanya: Human, female, found in Slepe"
../data/chatheads/3889.png,"Tarfol quo Maten: Kahlith, male, a goatee, a mask, glasses, found in Karuulm Slayer Dungeon"
../data/chatheads/3890.png,"Taria: Human, female, brown hair, glasses, found in Rimmington"
../data/chatheads/3891.png,"Tarik: Human, male, a beard, a hat, glasses, found in Sophanem"
../data/chatheads/3892.png,"Tarn: Human, male, glasses, found in Tarn's Lair"
../data/chatheads/3893.png,"Tarquin: Human, male, a goatee, brown hair, a hat, found in Champions' Guild"
../data/chatheads/3894.png,"Tassie Slipcast: Human, female, red hair, found in Barbarian Village"
../data/chatheads/3895.png,"Tati: Dwarf, male, a beard, glasses, found in Keldagrim"
../data/chatheads/3896.png,"Tatie: Elf, female, black hair, found in Prifddinas"
../data/chatheads/3897.png,"Tau: Human, female, found in Falador"
../data/chatheads/3898.png,"Taxidermist: Werewolf, female, brown hair, a hat, glasses, found in Canifis"
../data/chatheads/3899.png,"Taylor: Human, male, a beard, brown hair, glasses, found in Farming Guild"
../data/chatheads/3900.png,"Tayten: Human, female, blonde hair, glasses, found in Mansion in a faraway island."
../data/chatheads/3901.png,"Taz: glasses, found in Outside Nemus Retreat"
../data/chatheads/3902.png,"Tea Seller: Human, male, a mustache, found in Varrock"
../data/chatheads/3903.png,"Teacher and pupil: Human, female, found in Varrock Museum"
../data/chatheads/3906.png,"Ted Rehnison: Human, male, a beard, found in West Ardougne"
../data/chatheads/3907.png,"Tegdak: Dorgeshuun, male, a hat, glasses, found in Dorgesh-Kaan"
../data/chatheads/3908.png,"Tegid: Human, male, a beard, glasses, found in Taverley"
../data/chatheads/3909.png,"Teicuh: Human, female, unnatural hair, glasses, found in Tal Teklan"
../data/chatheads/3910.png,"Telekinetic Guardian: Golem, a goatee, a helmet, glasses, found in Mage Training Arena"
../data/chatheads/3912.png,"Tenoch: Human, male, a beard, glasses, found in Tower of Ascension"
../data/chatheads/3915.png,"Tenzing: Human, male, a beard, found in Death Plateau"
../data/chatheads/3916.png,"Teodor: Human, male, brown hair, a hat, glasses, found in Burgh de Rott"
../data/chatheads/3920.png,"Terrorbird Guard 21: Engineered terrorbird, a goatee, a helmet, glasses, found in Cutscene"
../data/chatheads/3921.png,"Terrorbird Guard 72: Engineered terrorbird, a goatee, a helmet, glasses, found in Cutscene"
../data/chatheads/3923.png,"Terry Balando: Human, male, a beard, glasses, found in Exam Centre"
../data/chatheads/3924.png,"Tetra: Tortugan, a hat, glasses"
../data/chatheads/3925.png,"Teumo: Dwarf, male, a beard, a crown"
../data/chatheads/3926.png,"Thaerisk: Human, a beard, found in Taverley"
../data/chatheads/3927.png,"Thakkrad Sigmundson: Human, male, a beard, a helmet, glasses, found in Neitiznot"
../data/chatheads/3928.png,"The 'Wedge': Human, male, found in Camelot"
../data/chatheads/3929.png,"The Collector: Human, male, found in Varrock Museum"
../data/chatheads/3930.png,"The Disappointing Gelt: Human, male, a mask, found in Eastern Falador"
../data/chatheads/3931.png,"The Face: Human, female, found in Port Sarim"
../data/chatheads/3932.png,"The Fisher King: Human, male, a beard, found in Fisher Realm"
../data/chatheads/3933.png,"'The Guns': Human, male, a beard, a hat, found in Tower of Life"
../data/chatheads/3935.png,"The Lady of the Lake: Human, female, glasses, found in Taverley"
../data/chatheads/3937.png,"The Monkey's Aunt: Monkey, female, a helmet, glasses, found in Ape Atoll"
../data/chatheads/3938.png,"The Monkey's Uncle: Monkey, male, a mask, glasses, found in Roof of The Monkey's Aunt 's house"
../data/chatheads/3939.png,"The mouth of Clarence: Human, female, a goatee, glasses, found in Rabbit Hole"
../data/chatheads/3940.png,"The Sage: a beard, a helmet, glasses, a cape, found in Yama's Lair"
../data/chatheads/3941.png,"The Sage: Human, a goatee, a helmet, glasses, found in Lumbridge Castle"
../data/chatheads/3942.png,"The Sage: a goatee, a helmet, a cape, found in Lumbridge Castle"
../data/chatheads/3943.png,"The Sage: Unknown, a goatee, a helmet, glasses, a cape, found in Catherby"
../data/chatheads/3944.png,"The Sage: a goatee, red hair, a helmet, glasses, a cape, found in Lumbridge Castle"
../data/chatheads/3946.png,"Theodore Paxton: Human, male, brown hair, glasses, found in Red Rock"
../data/chatheads/3947.png,"Thessalia: Human, female, blonde hair, found in Varrock"
../data/chatheads/3948.png,"Thias Leacke: Human, male, found in Varrock Museum"
../data/chatheads/3949.png,"Thidrolda: Dwarf, female, glasses, found in World Wildlife Fund conservation area"
../data/chatheads/3950.png,"Thief: Human, male, a hood, found in Varrock"
../data/chatheads/3951.png,"Thief: Human, male, a beard, glasses, found in Grand Museum (cutscene)"
../data/chatheads/3952.png,"Thigo: Dwarf, male, a beard, glasses, found in Vatrachos Island"
../data/chatheads/3954.png,"Thingol: Elf, male, glasses, found in Prifddinas"
../data/chatheads/3955.png,"Thirus: Dwarf, male, a beard, found in Lovakengj"
../data/chatheads/3957.png,"Thomas: Human, male, found in West of the Champions' Guild"
../data/chatheads/3958.png,"Thomdril: Human, male, glasses, found in Great Kourend"
../data/chatheads/3959.png,"Thora: Human, female, brown hair, found in Miscellania and Etceteria Dungeon"
../data/chatheads/3960.png,"Thora the Barkeep: Human, female, blonde hair, found in Rellekka Longhall Bar"
../data/chatheads/3961.png,"Thordur: Dwarf, male, a beard, found in Dwarven Mines"
../data/chatheads/3962.png,"Thorgel: Dwarf, male, a beard, found in Temple of Light"
../data/chatheads/3963.png,"Thorkel Silkbeard: Human, male, a beard, found in Jatizso"
../data/chatheads/3964.png,"Thormac: Human, male, a beard, unnatural hair, a hat, found in Sorcerer's Tower"
../data/chatheads/3965.png,"Thorodin: Human, male, a beard, a helmet, glasses, found in Rellekka"
../data/chatheads/3966.png,"Thorodin: Dwarf, male, a beard, found in Miscellania and Etceteria Dungeon"
../data/chatheads/3968.png,"Thorvald the Warrior: Human, male, a beard, a helmet, glasses, found in Rellekka"
../data/chatheads/3969.png,"Thrander: Human, male, found in Realm of Memories"
../data/chatheads/3970.png,"Thumpy: Dwarf, male, a beard, a helmet, glasses, found in Blast Furnace"
../data/chatheads/3971.png,"Thurgo: Imcando dwarf, male, a beard, a helmet, glasses, found in Mudskipper Point , south of Port Sarim"
../data/chatheads/3972.png,"Thurid: Human, female, red hair, found in Sunset Coast"
../data/chatheads/3973.png,"Thyria: Human, female, a goatee, unnatural hair, a hat, a cape, found in Arceuus"
../data/chatheads/3974.png,"Tiadeche: Human, male, a helmet, glasses, found in Tai Bwo Wannai village"
../data/chatheads/3975.png,"Ticket dwarf: Dwarf, male, a beard, brown hair, a hat, glasses, found in In the train station in Keldagrim"
../data/chatheads/3976.png,"Ticket goblin: Dorgeshuun, male, a hat, glasses, found in Dorgesh-Kaan"
../data/chatheads/3977.png,"Ticket Merchant: Human, male, red hair, a hood, glasses, found in Ranging Guild"
../data/chatheads/3978.png,"Tide: Human, male, found in North of Prifddinas"
../data/chatheads/3980.png,"Tiles: Human, male, a goatee, a helmet, glasses, found in Bandit Camp"
../data/chatheads/3981.png,"Tilt: Troll, male, a goatee, a helmet, glasses, found in Pinball random event"
../data/chatheads/3982.png,"Tim: Human, male, a beard, glasses, found in Old School Museum"
../data/chatheads/3983.png,"Timallus: Human, male, found in Ruins of Unkah"
../data/chatheads/3984.png,"Timble: Gnome, male, a helmet, glasses, found in Tree Gnome Stronghold"
../data/chatheads/3985.png,"Timfraku: Human, male, a beard, a crown, glasses, found in Tai Bwo Wannai"
../data/chatheads/3987.png,"Tina: Human, female, found in Falador"
../data/chatheads/3988.png,"Tindar: Dorgeshuun, female, a hat, glasses, found in Dorgesh-Kaan market"
../data/chatheads/3989.png,"Tindel Marchant: Human, male, a goatee, found in Port Khazard"
../data/chatheads/3990.png,"Tinsay: Human, male, a beard, a crown, glasses, found in Tai Bwo Wannai village"
../data/chatheads/3991.png,"Tinse Torpe: Human, male, found in Varrock Museum"
../data/chatheads/3992.png,"Tiny Tempor: Sea Spirit, a goatee, a mask, glasses, found in Reward pool"
../data/chatheads/3993.png,"Tirrie: Elemental, female, unnatural hair, a mask, glasses, found in Water Ravine Dungeon"
../data/chatheads/3994.png,"Tizoro: Dwarf, male, a beard, found in Cam Torum"
../data/chatheads/3995.png,"Tjorvi: Human, male, a goatee, found in Miscellania and Etceteria Dungeon"
../data/chatheads/3996.png,"Toban: Ogre, male, a goatee, a mask, found in An island in the Feldip Hills"
../data/chatheads/3997.png,"Toby: Human, male, found in Varrock"
../data/chatheads/3998.png,"Toch: Human, a beard, brown hair, glasses, found in Auburn Valley"
../data/chatheads/3999.png,"Toci: Human, female, brown hair, glasses, found in Aldarin"
../data/chatheads/4000.png,"Tolna: Human, male, found in Tolna's rift"
../data/chatheads/4001.png,"Tom: Human, male, a beard, found in Christmas Factory"
../data/chatheads/4002.png,"Tomas Lawry: Human, male, a goatee, a mask, glasses, found in Port Piscarilius bank"
../data/chatheads/4003.png,"Tombar: Dwarf, male, a beard, glasses, found in Keldagrim West"
../data/chatheads/4004.png,"Tommy 2-times: Human, male, a beard, a helmet, glasses, found in Lady Zay"
../data/chatheads/4005.png,"Tonali Archer: Human, male, a goatee, a helmet, glasses, found in Crypt of Tonali"
../data/chatheads/4006.png,"Tonali Warrior: Human, male, red hair, a helmet, glasses, found in Crypt of Tonali"
../data/chatheads/4007.png,"Tool Leprechaun: Leprechaun, male, a beard, red hair, a hat, found in Various"
../data/chatheads/4008.png,"Tool Leprechaun: Leprechaun, male, red hair, a hat, glasses, found in Roof of the Troll Stronghold"
../data/chatheads/4009.png,"Toothy: Dwarf, male, a beard, glasses, found in Lovakengj"
../data/chatheads/4012.png,"Torbrund: Human, male, a beard, found in Rellekka Longhall Bar"
../data/chatheads/4013.png,"Torfinn: Human, male, a beard, a helmet, glasses, found in Rellekka"
../data/chatheads/4018.png,"Torrcs: Human, male, brown hair, found in Varrock Museum"
../data/chatheads/4019.png,"Torrell: Human, male, a beard, found in South of East Ardougne"
../data/chatheads/4021.png,"Tostig: Human, male, a goatee, a mask, glasses, found in Burthorpe"
../data/chatheads/4025.png,"Tourist, found in Civitas illa Fortis , Aldarin"
../data/chatheads/4026.png,"Tower Advisor: Human, male, a beard, a hood, found in Ranging Guild"
../data/chatheads/4027.png,"Tower Mage: Human, male, a mustache, a hat, found in Tower of Magic , Arceuus"
../data/chatheads/4028.png,"Town Crier: Human, male, a beard, glasses, found in Varrock"
../data/chatheads/4029.png,"Town Guard: Human, male, a beard, a helmet, glasses, found in Rellekka"
../data/chatheads/4031.png,"Clockwork cat: a goatee, a mask, glasses, found in Workshop"
../data/chatheads/4032.png,"Tracker gnome 1: Gnome, male, a beard, a hood, glasses, found in Battlefield"
../data/chatheads/4033.png,"Tracker gnome 2: Gnome, male, a beard, a hood, glasses, found in Battlefield"
../data/chatheads/4034.png,"Tracker gnome 3: Gnome, male, a beard, a hood, glasses, found in Battlefield"
../data/chatheads/4035.png,"Trade Referee: Dwarf, male, a goatee, glasses, found in Trade Octagon"
../data/chatheads/4036.png,"Trader: Dwarf, male, a beard, a helmet, glasses, found in Trade Octagon"
../data/chatheads/4037.png,"Trader: Dwarf, male, a beard, red hair, a helmet, glasses, found in Trade Octagon"
../data/chatheads/4038.png,"Trader: Dwarf, male, a beard, a helmet, found in Trade Octagon"
../data/chatheads/4039.png,"Trader: Dwarf, male, a beard, a helmet, found in Trade Octagon"
../data/chatheads/4040.png,"Trader: Dwarf, male, a beard, red hair, a helmet, glasses, found in Trade Octagon"
../data/chatheads/4041.png,"Trader: Dwarf, male, a beard, a helmet, glasses, found in Trade Octagon"
../data/chatheads/4042.png,"Trader: Dwarf, male, a beard, a helmet, glasses, found in Trade Octagon"
../data/chatheads/4043.png,"Trader: Dwarf, female, a goatee, a helmet, glasses, found in Trade Octagon"
../data/chatheads/4044.png,"Trader Crewmember: Human, female, glasses, found in Charter Ship locations"
../data/chatheads/4045.png,"Trader Crewmember: a goatee, brown hair, glasses, found in Rimmington Strait"
../data/chatheads/4046.png,"Trader Stan: Human, male, a goatee, a hat, found in The dock of Port Sarim"
../data/chatheads/4047.png,"Trader Sven: Human, male, found in Meiyerditch"
../data/chatheads/4048.png,"Tragacanth: Elf, male, a hood, glasses, found in Christmas Factory"
../data/chatheads/4050.png,"Trainer Nacklepen: Gnome, male, a hat, glasses, found in Tree Gnome Stronghold"
../data/chatheads/4051.png,"Tramp: Human, male, a beard, a helmet, found in Varrock"
../data/chatheads/4052.png,"Tramp: Human, male, brown hair, glasses, found in Varrock"
../data/chatheads/4053.png,"'Transmute' The Alchemist: Human, male, black hair, a hood, a cape, found in Outside of the Tower of Life"
../data/chatheads/4054.png,"Travelling merchant: Human, male, brown hair, a hat, glasses, found in Al Kharid"
../data/chatheads/4055.png,"Traxi: Dwarf, female, a goatee, unnatural hair, a hat, found in Hosidius"
../data/chatheads/4058.png,"Trefaji: Monkey, male, a helmet, glasses, found in Ape Atoll"
../data/chatheads/4060.png,"Treznor: Human, male, a beard, a helmet, glasses, found in Varrock"
../data/chatheads/4062.png,"Tribal Weapon Salesman: Human, male, a helmet, glasses, found in Ranging Guild"
../data/chatheads/4063.png,"Tristan: Human, male, a goatee, glasses"
../data/chatheads/4064.png,"Trobert: Human, male, found in Brimhaven"
../data/chatheads/4065.png,"Trogen Konungarde: Human, male, a beard, a helmet, glasses, found in Neitiznot Hall"
../data/chatheads/4067.png,"Troll: Troll, male, a goatee, a mask, glasses, found in Keldagrim"
../data/chatheads/4068.png,"Troll child: Troll, male, a goatee, a crown, glasses, found in Ice Path"
../data/chatheads/4069.png,"Troll father: Troll, male, a goatee, a crown, glasses, found in Ice Path"
../data/chatheads/4070.png,"Troll mother: Troll, female, a goatee, a crown, glasses, found in Ice Path"
../data/chatheads/4075.png,"Trossa: Human, male, a mustache, unnatural hair, a hat, found in North of Arceuus"
../data/chatheads/4076.png,"Trotters: Cat, a helmet, found in Varrock Sewers"
../data/chatheads/4077.png,"Trufitus: Human, male, a beard, glasses, found in Tai Bwo Wannai"
../data/chatheads/4079.png,"Tumeken's Guardian: Automaton, a beard, a mask, glasses, found in Tombs of Amascut"
../data/chatheads/4081.png,"Turael: Human, male, a beard, a hood, glasses, found in Burthorpe"
../data/chatheads/4083.png,"Turgall: Dorgeshuun, male, a helmet, glasses, found in Dorgesh-Kaan South Dungeon"
../data/chatheads/4084.png,"Turgok: Dorgeshuun, male, glasses, found in Dorgesh-Kaan market"
../data/chatheads/4085.png,"Turgon: Elf, male, glasses, found in Prifddinas"
../data/chatheads/4088.png,"Tutab: Monkey, male, a helmet, glasses, found in Ape Atoll"
../data/chatheads/4090.png,"Twiggy O'Korn: Human, female, red hair, glasses, found in South of Draynor Village bank"
../data/chatheads/4091.png,"Two-pints: Human, female, blonde hair, glasses, found in Flying Horse Inn , East Ardougne"
../data/chatheads/4092.png,"Tyke: Dorgeshuun, male, glasses, found in Dorgesh-Kaan"
../data/chatheads/4093.png,"Tynan: Human, male, a goatee, a helmet, found in Port Piscarilius"
../data/chatheads/4094.png,"Tyras guard: Human, male, found in Tyras Camp"
../data/chatheads/4095.png,"Tyss: Human, male, a mustache, a hat, found in Great Kourend"
../data/chatheads/4096.png,"Tzatelli: Human, male, a helmet, glasses"
../data/chatheads/4097.png,"TzHaar-Hur-Koz: TzHaar, a beard, a mask, glasses"
../data/chatheads/4098.png,"TzHaar-Hur-Lek: TzHaar, a beard, a helmet, glasses, found in Mor Ul Rek"
../data/chatheads/4099.png,"TzHaar-Hur-Rin: TzHaar, a beard, a helmet, glasses, found in Mor Ul Rek"
../data/chatheads/4100.png,"TzHaar-Hur-Tel: TzHaar, a beard, a helmet, glasses, found in Mor Ul Rek"
../data/chatheads/4101.png,"TzHaar-Hur-Zal: TzHaar, male, a beard, a helmet, glasses, found in Mor Ul Rek"
../data/chatheads/4102.png,"TzHaar-Ket-Keh: TzHaar, a goatee, red hair, a mask, glasses, found in Mor Ul Rek"
../data/chatheads/4103.png,"TzHaar-Ket-Rak: TzHaar, male, a helmet, glasses, a cape, found in Mor Ul Rek"
../data/chatheads/4104.png,"TzHaar-Ket-Yil: TzHaar, a mustache, a mask, glasses, found in Mor Ul Rek"
../data/chatheads/4105.png,"TzHaar-Ket-Zuh: TzHaar, a mustache, a mask, glasses, found in Mor Ul Rek"
../data/chatheads/4106.png,"TzHaar-Mej: TzHaar, a goatee, red hair, a mask, found in Mor Ul Rek"
../data/chatheads/4107.png,"TzHaar-Mej-Bal: TzHaar, a goatee, red hair, a mask, glasses, found in Mor Ul Rek"
../data/chatheads/4108.png,"TzHaar-Mej-Dir: TzHaar, a goatee, red hair, a mask, glasses, found in Mor Ul Rek"
../data/chatheads/4109.png,"TzHaar-Mej-Jal: TzHaar, a goatee, red hair, a mask, glasses, found in Mor Ul Rek"
../data/chatheads/4110.png,"TzHaar-Mej-Kah: TzHaar, a goatee, red hair, a mask, found in Mor Ul Rek"
../data/chatheads/4111.png,"TzHaar-Mej-Roh: TzHaar, a goatee, red hair, a mask, found in Mor Ul Rek"
../data/chatheads/4112.png,"Tziuhtla: Human, female, unnatural hair, a hood, found in Kastori"
../data/chatheads/4113.png,"TzRek-Jad: TzHaar, a goatee, a mask, found in TzHaar Fight Cave"
../data/chatheads/4114.png,"Ueman, Teoki of Ralos: a goatee, unnatural hair, a helmet, glasses, found in Fortis Colosseum"
../data/chatheads/4115.png,"Ug: Troll, male, a goatee, a crown, glasses, found in Troll Stronghold"
../data/chatheads/4116.png,"Uglug Nar: Ogre, male, found in Jiggig"
../data/chatheads/4118.png,"Ulifed: Dwarf, male, a beard, found in Keldagrim"
../data/chatheads/4119.png,"Ulina: Human, female, found in Christmas Factory"
../data/chatheads/4120.png,"Ulizius: Human, male, glasses, found in North of the gate leading to Mort Myre swamp ."
../data/chatheads/4121.png,"Ulsquire Shauncy: Human, male, a mustache, glasses, found in Mort'ton"
../data/chatheads/4127.png,"Undor: Dwarf, male, a beard, found in Wintertodt Camp"
../data/chatheads/4128.png,"Unferth: Human, male, found in Burthorpe"
